001,005,007,008,034,035,040,043,049,110,245,246,250,255,264,300,336,337,338,500,530,650,655,710,810,856,946
991012528631902124,20220715095148.0,aj#canzn,161121s1955    fr gdek   a     0   fre d,1\ $a a $b 30000 $d E0700300 $e E0702000 $f S0491800 $g S0493400,\\ $a (OCoLC)963861572 | \\ $a (OCoLC)ocn963861572 | \\ $a (EXLNZ-01UWI_NETWORK)9912262833802121 | \\ $a (01UWI_ML)991012528631902124,\\ $a GZN $c GZN, ,\\ $a GZNA, ,"00 $a Océan Austral - Iles de Kerguélen, baie du Morbihan (partie est) / $c d'après le levé exécuté en 1949-1950 ... Service hydrographique de la marine ... 1952.", ,\\ $a Publication Octobre 1952. Corr. ... 1955.,"\\ $a Scale 1:30,000 $c (E 70°03ʹ00ʺ--E 70°20ʹ00ʺ/S 49°18ʹ00ʺ--S 49°34ʹ00ʺ)","\1 $a [Paris] : $b Service hydrographique de la marine, $c [1955]","\\ $a 1 map : $b color ; $c 99 x 68 cm, on sheet 106 x 75 cm.",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,\\ $a Relief shown by spot heights and hachures. Depths shown by bathymetric isolines and soundings. | \\ $a Selected lights shown in purple.,\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Kerguelen Islands.,\7 $a Nautical charts. $2 lcgft | \7 $a Maps $2 lcgft,1\ $a France. $b Service hydrographique de la marine.,2\ $a France. Service hydrographique. $t [Chart] ; $v no. 6087.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/28761/,\\ $a agslscn agsmap026734 $9 LOCAL
991012528632002124,20220715095129.0,aj#aanzn,161121s1915    fr gdek   a     0   fre d,1\ $a a $b 20000 $d W0024525 $e W0023603 $f N0473217 $g N0472828,\\ $a (OCoLC)963861163 | \\ $a (OCoLC)ocn963861163 | \\ $a (EXLNZ-01UWI_NETWORK)9912262834202121 | \\ $a (01UWI_ML)991012528632002124,\\ $a GZN $c GZN, ,\\ $a GZNA, ,"00 $a Côte ouest de France, port de Penerf et anse de Succinio / $c plan levé en 1907-1908 ... Service hydrographique de la marine, 1911.", ,\\ $a Corr. ... [19]15.,"\\ $a Scale 1:20,000 $c (W 2°45ʹ25ʺ--W 2°36ʹ03ʺ/N 47°32ʹ17ʺ--N 47°28ʹ28ʺ)","\1 $a [Paris] : $b Service hydrographique de la marine, $c [1915]","\\ $a 1 map ; $c 46 x 67 cm, on sheet 53 x 75 cm.",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,\\ $a Relief shown by spot heights and hachures. Depths shown by bathymetric isolines and soundings. | \\ $a Includes 1 inset map: Passe de Penerf.,\\ $a Also available through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z France $z Morbihan. | \0 $a Coasts $z France $z Morbihan $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Maps $2 lcgft,1\ $a France. $b Service hydrographique de la marine.,2\ $a France. Service hydrographique. $t [Chart] ; $v no. 5418.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/21945/rec/89,\\ $a agslscn agsmap026594 $9 LOCAL
991012528632802124,20220715095025.0,aj#canzn,161121s1947    fr gdek   a     0   fre d,1\ $a a $b 100000 $d E0153600 $e E0175500 $f N0683500 $g N0680000,\\ $a (OCoLC)963844557 | \\ $a (OCoLC)ocn963844557 | \\ $a (EXLNZ-01UWI_NETWORK)9912262744802121 | \\ $a (01UWI_ML)991012528632802124,\\ $a GZN $c GZN, ,\\ $a GZNA, ,"00 $a Mer de Norvége ou du Groënland, côte de Norvége - Vestfjorden, abords de Narvik - Ofotfjorden / $c d'après les cartes norvégiennes les plus récentes, Service hydrographique de la marine ... 1940.", ,\\ $a Publication provisoire. Corr. ... 1947.,"\\ $a Scale 1:100,000 $c (E 15°36ʹ00ʺ--E 17°55ʹ00ʺ/N 68°35ʹ00ʺ--N 68°00ʹ00ʺ)","\1 $a [Paris] : $b Service hydrographique de la marine, $c [1947]","\\ $a 1 map : $b color ; $c 68 x 99 cm, on sheet 75 x 106 cm.",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,\\ $a Relief shown by spot heights and hachures. Depths shown by bathymetric isolines and soundings. | \\ $a Selected lights shown in orange. | \\ $a Includes 1 inset map: Port de Narvik. | \\ $a Pasteover at Ramsundet.,\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Coasts $z Norway $z Nordland fylke $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Maps $2 lcgft,1\ $a France. $b Service hydrographique de la marine.,2\ $a France. Service hydrographique. $t [Chart] ; $v no. 5920.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/22180/rec/244,\\ $a agslscn agsmap026683 (s1-s2) $9 LOCAL
991012528633002124,20220715095127.0,aj#aanzn,161121s1942    fr ek     a     0   fre d,1\ $a a $b 335900 $d E1105600 $e E1124715 $f N0170700 $g N0154400,\\ $a (OCoLC)963844073 | \\ $a (OCoLC)ocn963844073 | \\ $a (EXLNZ-01UWI_NETWORK)9912262745102121 | \\ $a (01UWI_ML)991012528633002124,\\ $a GZN $c GZN, ,\\ $a GZNA, ,"00 $a Mer de Chine méridionale, Archipel des Paracels / $c d'après les levés allemands (1881-83) et les travaux anglais et français les plus récents ; Service hydrographique de la marine ... 1885.", ,\\ $a Mars 1940 édition no. 3. Corr. 1942.,"\\ $a Scale 1:335,900 $c (E 110°56ʹ00ʺ--E 112°47ʹ15ʺ/N 17°07ʹ00ʺ--N 15°44ʹ00ʺ)","\1 $a [Paris] : $b Service hydrographique de la marine, $c [1942]","\\ $a 1 map : $b photocopy ; $c 46 x 64 cm, on sheet 52 x 69 cm.",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,\\ $a Depths shown by bathymetric isolines and soundings. | \\ $a Black line print.,\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Paracel Islands.,\7 $a Nautical charts. $2 lcgft | \7 $a Maps $2 lcgft,1\ $a France. $b Service hydrographique de la marine.,2\ $a France. Service hydrographique. $t [Chart] ; $v no. 4101.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/21718/rec/196,\\ $a agslscn agsmap026558 $9 LOCAL
991012528633102124,20220715095027.0,aj#aanzn,161121s1919    fr gdek   a     0   fre d,1\ $a a $b 14400 $d E0072100 $e E0072527 $f N0370511 $g N0370244,\\ $a (OCoLC)963842483 | \\ $a (OCoLC)ocn963842483 | \\ $a (EXLNZ-01UWI_NETWORK)9912262745302121 | \\ $a (01UWI_ML)991012528633102124,\\ $a GZN $c GZN, ,\\ $a GZNA, ,"00 $a Côte ouest de France, embouchure de la Loire, abords de Saint Nazaire / $c plan levé en 1893 ... Service hydrographique de la marine, 1896.", ,\\ $a Édition d'Avril 1913. Corr. ... [19]19.,"\\ $a Scale 1:14,400 $c (E 7°21ʹ00ʺ--E 7°25ʹ27ʺ/N 37°05ʹ11ʺ--N 37°02ʹ44ʺ)","\1 $a [Paris] : $b Service hydrographique de la marine, $c [1919]","\\ $a 1 map ; $c 67 x 97 cm, on sheet 75 x 105 cm.",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,\\ $a Relief shown by spot heights and hachures. Depths shown by bathymetric isolines and soundings. | \\ $a Selected lights shown in yellow.,\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z France $z Saint-Nazaire. | \0 $a Harbors $z France $z Saint-Nazaire $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Maps $2 lcgft,1\ $a France. $b Service hydrographique de la marine.,2\ $a France. Service hydrographique. $t [Chart] ; $v no. 4882.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/22010/rec/136,\\ $a agslscn agsmap026637 $9 LOCAL
991012528633202124,20220715095130.0,aj#aanzn,161121s1918    fr gdek   a     0   fre d,1\ $a a $b 20000 $d W0044014 $e W0042427 $f N0481028 $g N0480339,\\ $a (OCoLC)963842480 | \\ $a (OCoLC)ocn963842480 | \\ $a (EXLNZ-01UWI_NETWORK)9912262745702121 | \\ $a (01UWI_ML)991012528633202124,\\ $a GZN $c GZN, ,\\ $a GZNA, ,"00 $a Côte ouest de France, entrée de la baie de Douarnenez / $c plan levé en 1902 ... Service hydrographique de la marine, 1906.", ,"\\ $a Emergency reproduction ... - (February, 1918).","\\ $a Scale 1:20,000 $c (W 4°40ʹ14ʺ--W 4°24ʹ27ʺ/N 48°10ʹ28ʺ--N 48°03ʹ39ʺ)","\1 $a [Washington, D.C.] : $b U.S. Hydrographic Office, $c [1918]","\\ $a 1 map ; $c 67 x 98 cm, on sheet 76 x 106 cm.",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Relief shown by spot heights and hachures. Depths shown by bathymetric isolines and soundings. | \\ $a Selected lights shown in orange. | \\ $a ""Emergency reproduction of French chart - (February 1918)."" | \\ $a ""Longitudes on this chart refer to meridian of Paris  ... .""",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection,\0 $a Bays $z France $z Douarnenez $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Maps. $2 lcgft,1\ $a France. $b Service hydrographique de la marine. | 1\ $a United States. $b Hydrographic Office.,2\ $a France. Service hydrographique. $t [Chart] ; $v no. 5269.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/21962,\\ $a agslscn agsmap026610 $9 LOCAL
991012528633302124,20220715095016.0,aj#aanzn,161121s1910    fr gdek   a     0   fre d,1\ $a a $b 14400 $d W0040819 $e W0035252 $f N0474331 $g N0473717,\\ $a (OCoLC)963843235 | \\ $a (OCoLC)ocn963843235 | \\ $a (EXLNZ-01UWI_NETWORK)9912262746102121 | \\ $a (01UWI_ML)991012528633302124,\\ $a GZN $c GZN, ,\\ $a GZNA, ,"00 $a Côte ouest de France, Iles de Glénan, partie sud / $c plan levé en 1903 ... Service hydrographique de la marine, 1907.", ,\\ $a Édition de Décembre 1910.,"\\ $a Scale 1:14,000 $c (W 4°08ʹ19ʺ--W 3°52ʹ52ʺ/N 47°43ʹ31ʺ--N 47°37ʹ17ʺ)","\1 $a [Paris] : $b Service hydrographique de la marine, $c [1910]","\\ $a 1 map ; $c 64 x 96 cm, on sheet 70 x 102 cm.",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,\\ $a Relief shown by spot heights and hachures. Depths shown by bathymetric isolines and soundings.,\\ $a Also available through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z France $z Glénan Islands.,\7 $a Nautical charts. $2 lcgft | \7 $a Maps $2 lcgft,1\ $a France. $b Service hydrographique de la marine.,2\ $a France. Service hydrographique. $t [Chart] ; $v no. 5304.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/21956/rec/101,\\ $a agslscn agsmap026614 $9 LOCAL
991012528633402124,20220715095140.0,aj#aanzn,161121s1910    fr gdek   a     0   fre d,1\ $a a $b 20000 $d W0030906 $e W0025758 $f N0473601 $g N0472521,\\ $a (OCoLC)963840795 | \\ $a (OCoLC)ocn963840795 | \\ $a (EXLNZ-01UWI_NETWORK)9912262746402121 | \\ $a (01UWI_ML)991012528633402124,\\ $a GZN $c GZN, ,\\ $a GZNA, ,"00 $a Côte ouest de France, Baie de Quiberon / $c plan levé en 1906 ; Service hydrographique de la marine, 1910.", , ,"\\ $a Scale 1:20,000 $c (W 3°09ʹ06ʺ--W 2°57ʹ58ʺ/N 47°36ʹ01ʺ--N 47°25ʹ21ʺ)","\1 $a [Paris] : $b Service hydrographique de la marine, $c 1910.","\\ $a 1 map ; $c 97 x 67 cm, on sheet 106 x 76 cm.",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,\\ $a Relief shown by spot heights and hachures. Depths shown by bathymetric isolines and soundings. | \\ $a Selected lights shown in yellow.,\\ $a Also available through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z France $z Quiberon Bay. | \0 $a Nautical charts $z France $z Quiberon. | \0 $a Coasts $z France $z Quiberon Peninsula $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Maps $2 lcgft,1\ $a France. $b Service hydrographique de la marine.,2\ $a France. Service hydrographique. $t [Chart] ; $v no. 5352.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/21964/rec/115,\\ $a agslscn agsmap026617 $9 LOCAL
991012528637702124,20220715095147.0,aj#aanzn,161118s1918    fr gfek   a     0   fre d,1\ $a a $b 14400 $d W0010658 $e W0005606 $f N0455911 $g N0455436,\\ $a (OCoLC)963247636 | \\ $a (OCoLC)ocn963247636 | \\ $a (EXLNZ-01UWI_NETWORK)9912262855802121 | \\ $a (01UWI_ML)991012528637702124,\\ $a GZN $e rda $c GZN, ,\\ $a GZNA, ,"00 $a Côte ouest de France, cours de la Charente / $c levé en 1856-58 ... Service hydrographique de la marine, 1888.", ,\\ $a Édition de Mars 1915. Emergency reproduction ... 1918.,"\\ $a Scale 1:14,400 $c (W 1°06ʹ58ʺ--W 0°56ʹ06ʺ/N 45°59ʹ11ʺ--N 45°54ʹ36ʺ)","\1 $a [Washington, D.C.] : $b U.S. Hydrographic Office, $c 1918.","\\ $a 1 map ; $c 63 x 96 cm, on sheet 72 x 107 cm.",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Relief shown by spot heights and form lines. Depths shown by bathymetric isolines and soundings. | \\ $a Selected lights shown in yellow. | \\ $a ""Emergency reproduction of French chart (January, 1918)."" | \\ $a ""Longitudes on this chart refer to meridian of Paris ... .""",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection,\0 $a Nautical charts $z France $z Charente River.,\7 $a Nautical charts. $2 lcgft | \7 $a Maps $2 lcgft,1\ $a France. $b Service hydrographique de la marine. | 1\ $a United States. $b Hydrographic Office.,2\ $a France. Service hydrographique. $t [Chart] ; $v no. 4333.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/21581,\\ $a agslscn agsmap026515 $9 LOCAL
991012528637802124,20220715095142.0,aj#canzn,161118s1953    fr gdek   a     0   fre d,0\ $a a,\\ $a (OCoLC)963247369 | \\ $a (OCoLC)ocn963247369 | \\ $a (EXLNZ-01UWI_NETWORK)9912262856002121 | \\ $a (01UWI_ML)991012528637802124,\\ $a GZN $c GZN, ,\\ $a GZNA, ,00 $a Océan Indien et Océan Austral - Iles Eparses / $c Service hydrographique de la marine ... 1940., ,\\ $a Remplacement Janvier 1952. Corr. 1953.,\\ $a Scales differ.,"\1 $a [Paris] : $b Service hydrographique de la marine, $c [1953]","\\ $a 3 maps on 1 sheet : $b color ; $c 47 x 32 cm and smaller, on sheet 53 x 75 cm.",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Relief shown by spot heights and hachures. Depths shown by bathymetric isolines and soundings. | \\ $a Selected lights shown in purple. | \\ $a Groupe: Marion - Prince Edouard -- I. Marion, Crique Jeannel -- Groupe: Ambsterdam - Saint-Paul. | \\ $a Includes 3 coastal profiles.",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection,\0 $a Nautical charts $z Éparses Islands.,\7 $a Nautical charts. $2 lcgft | \7 $a Maps $2 lcgft,1\ $a France. $b Service hydrographique de la marine.,2\ $a France. Service hydrographique. $t [Chart] ; $v no. 5913.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/22187,\\ $a agslscn agsmap026679 $9 LOCAL
991012528637902124,20220715095159.0,aj#canzn,161118s1946    fr gdek   a     0   fre d,1\ $a a $b 15000 $d W0610700 $e W0605900 $f N0143700 $g N0143144,\\ $a (OCoLC)963247066 | \\ $a (OCoLC)ocn963247066 | \\ $a (EXLNZ-01UWI_NETWORK)9912262856102121 | \\ $a (01UWI_ML)991012528637902124,\\ $a GZN $c GZN, ,\\ $a GZNA, ,"00 $a Mer des Antilles, Ile de la Martinique, Baie de Fort de France / $c carte levée en 1938-1939 ... Service hydrographique de la marine ... 1940.", ,\\ $a Publication provisoire. Corr. ... 1946.,"\\ $a Scale 1:15,000 $c (W 61°07ʹ00ʺ--W 60°59ʹ00ʺ/N 14°37ʹ00ʺ--N 14°31ʹ44ʺ)","\1 $a [Paris] : $b Service hydrographique de la marine, $c [1946]","\\ $a 1 map : $b color ; $c 67 x 97 cm, on sheet 76 x 106 cm.",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,\\ $a Relief shown by spot heights and hachures. Depths shown by bathymetric isolines and soundings. | \\ $a Selected lights shown in orange.,\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Martinique $z Fort-de-France Bay. | \0 $a Nautical charts $z Martinique $z Fort-de-France. | \0 $a Harbors $z Martinique $z Fort-de-France $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Maps $2 lcgft,1\ $a France. $b Service hydrographique de la marine.,2\ $a France. Service hydrographique. $t [Chart] ; $v no. 5916.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/22181/rec/245,\\ $a agslscn agsmap026680 $9 LOCAL
991012528638002124,20220715095115.0,aj#canzn,161118s1947    fr gdek   a     0   fre d, ,\\ $a (OCoLC)963245398 | \\ $a (OCoLC)ocn963245398 | \\ $a (EXLNZ-01UWI_NETWORK)9912262856402121 | \\ $a (01UWI_ML)991012528638002124,\\ $a GZN $c GZN, ,\\ $a GZNA, ,"00 $a Mer de Barents, Finlande, U.R.S.S., baies et mouillages à la côte de Petsamo / $c Service hydrographique de la marine ... 1940.", ,\\ $a Publication provisoire. Corr. ... 1947.,\\ $a Scales differ.,"\1 $a [Paris] : $b Service hydrographique de la marine, $c [1947]","\\ $a 4 maps on 1 sheet : $b color ; $c 46 x 32 cm, on sheet 53 x 75 cm.",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Relief shown by spot heights and hachures. Depths shown by bathymetric isolines and soundings. | \\ $a Baie Suolavuono (Baie Bazarnaya) -- Baie de Lapinmukka (Finnmanskoe) -- Vaitolahti (Baie Vaida) -- Abords de Petsamo, Petsamonvuono, (Golfe Petchenga), et Maattivuono. | \\ $a Includes 2 insets: Partie Méridionale de Patsamonvuono -- Liinahamart. | \\ $a Selected lights shown in orange.",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Barents Sea. | \0 $a Coasts $z Finland $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Maps $2 lcgft,1\ $a France. $b Service hydrographique de la marine.,2\ $a France. Service hydrographique. $t [Chart] ; $v no. 5918.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/22184/rec/248,\\ $a agslscn agsmap026681 $9 LOCAL
991012528638102124,20220715095155.0,aj#canzn,161118s1946    fr gek    a     0   fre d,0\ $a a,\\ $a (OCoLC)963244858 | \\ $a (OCoLC)ocn963244858 | \\ $a (EXLNZ-01UWI_NETWORK)9912262856802121 | \\ $a (01UWI_ML)991012528638102124,\\ $a GZN $c GZN, ,\\ $a GZNA, ,"00 $a Mer de Barents, U.R.S.S., baies et mouillages dans le Golfe Motovski / $c Service hydrographique de la marine ... 1940.", ,\\ $a Publication provisoire. Corr. ... 1946.,\\ $a Scales differ.,"\1 $a [Paris] : $b Service hydrographique de la marine, $c [1946]","\\ $a 3 maps on 1 sheet : $b color ; $c 48 x 49 cm and smaller, on sheet 53 x 75 cm.",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,\\ $a Relief shown by spot heights. Depths shown by bathymetric isolines and soundings. | \\ $a Selected lights shown in orange. | \\ $a Baies Ara et Ura -- Entrée de la baie Ara -- Baie Eina. | \\ $a Includes blank space (17 x 20 cm).,\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Barents Sea. | \0 $a Coasts $z Russia (Federation) $z Murmanskai︠a︡ oblastʹ $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Maps $2 lcgft,1\ $a France. $b Service hydrographique de la marine.,2\ $a France. Service hydrographique. $t [Chart] ; $v no. 5919.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/22185/rec/249,\\ $a agslscn agsmap026682 $9 LOCAL
991012529332502124,20220715095113.0,aj#canzn,161129s1955    fr ek     a     0   fre d,1\ $a a $b 3124127 $d E1342000 $e E1680000 $f S0423000 $g S0694500,\\ $a (OCoLC)964526365 | \\ $a (OCoLC)ocn964526365 | \\ $a (EXLNZ-01UWI_NETWORK)9912263737502121 | \\ $a (01UWI_ML)991012529332502124,\\ $a GZN $c GZN, ,\\ $a GZNA, ,"00 $a Océan Indien, Océan Pacifique Sud, de la Tasmanie au continent Austral (de la Terre de Wilkes aux Iles Balleny) / $c d'après les documents les plus récents, Service hydrographique de la marine ... 1953.", ,\\ $a Publication Octobre 1953. Corr. ... 1955.,"\\ $a Scale 1:3,124,127 $c (E 134°20ʹ00ʺ--E 168°00ʹ00ʺ/S 42°30ʹ00ʺ--S 69°45ʹ00ʺ)","\1 $a [Paris] : $b Service hydrographique de la marine, $c [1955]","\\ $a 1 map : $b color ; $c 102 x 71 cm, on sheet 105 x 75 cm.",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,\\ $a Depths shown by bathymetric isolines and soundings. | \\ $a Two pasteovers at Terre Adélie. | \\ $a Selected lights shown in purple.,\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Tasman Sea. | \0 $a Nautical charts $z Antarctica $z Balleny Islands. | \0 $a Coasts $z Antarctica $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Maps $2 lcgft,1\ $a France. $b Service hydrographique de la marine.,2\ $a France. Service hydrographique. $t [Chart] ; $v no. 6061.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/22446/rec/177,\\ $a agslscn agsmap026744 $9 LOCAL
